ID_ZINDI,GT_NO2
ID_JMWTV5,26.902803
ID_719VF9,43.47922
ID_0S1YRT,30.174213
ID_O6PX6V,41.570282
ID_U5WPHP,27.87201
ID_380H7O,27.177406
ID_9J0SDU,38.148617
ID_AJ3XXY,27.885765
ID_P89XNE,27.7042
ID_RZ2XF4,27.889687
ID_UX114U,27.740496
ID_8RV42R,28.05231
ID_5VJL5N,27.97331
ID_9PWE2N,27.74164
ID_XGMDRY,27.095959
ID_VB1LGM,28.368776
ID_1GKYOS,28.748493
ID_WHJZDT,28.701084
ID_4QSMAQ,27.66845
ID_L7B5ZY,49.974766
ID_88WB3J,52.535046
ID_G0B9R1,37.215885
ID_HEHFYZ,25.177338
ID_U4MH6V,26.975882
ID_1TBLHY,33.2746
ID_EFNXPP,24.394953
ID_KQOP09,24.834587
ID_XDQZBU,25.661018
ID_5OFLXB,27.88505
ID_6DMT73,27.387306
ID_HCNU75,26.436613
ID_9IZ1F3,18.967129
ID_P85NVK,24.74702
ID_FQXMS7,26.33987
ID_XBQE3E,33.888317
ID_AVZR1W,26.199827
ID_XSS3NL,35.968143
ID_00CN88,46.281513
ID_P2F1Y0,24.101738
ID_D3HAGW,46.317287
ID_5NGNZ7,43.035088
ID_FZ08P6,26.380947
ID_8T5VQQ,40.673904
ID_SYLIJC,33.045044
ID_PMINX4,28.384518
ID_9ZTLNW,26.904995
ID_H4WXYP,43.821182
ID_FLBV3R,26.831106
ID_PE422R,42.68314
ID_1AI88B,32.281914
ID_QMXZFN,31.377243
ID_XC2DIG,26.474926
ID_SE251I,41.986248
ID_UUGCEI,27.437689
ID_TD5E6W,41.15019
ID_CYN3T0,28.347889
ID_0EAGHS,18.893291
ID_YB1WQM,26.593071
ID_YMWXTO,41.662975
ID_HH0TRT,25.141891
ID_KOPCMZ,26.627527
ID_NTHF58,25.601536
ID_3Z4ZA8,26.682083
ID_6NNBCG,26.394423
ID_QDK3CW,38.89153
ID_S0YUCU,27.06852
ID_1SR64A,27.536678
ID_S1IZGI,27.144852
ID_2Z04F4,43.113136
ID_QGOZ4I,26.907597
ID_6VNA2H,27.167164
ID_JYRSLO,26.235733
ID_NCX04P,27.707577
ID_9ATM6M,24.776516
ID_T5U6UI,43.51579
ID_JP6T7H,28.09935
ID_T07JZ4,27.97276
ID_X749KY,27.551003
ID_MSDJGP,28.076855
ID_D8FVLH,47.336193
ID_T07YFP,50.959858
ID_YO32FZ,33.710808
ID_HHUWFL,45.31827
ID_T1S7BP,26.105251
ID_DE8254,41.867107
ID_J4CTFY,26.650232
ID_7P55AK,39.0973
ID_8DWBTG,27.962082
ID_DV6XYR,27.83518
ID_EOO9GF,27.795017
ID_DGYDFM,44.72062
ID_LXT08Q,40.96371
ID_I3UIJP,41.60719
ID_3XXPD0,25.788506
ID_LRVNMJ,43.188244
ID_KVE67K,26.300463
ID_BT18EV,39.555763
ID_3S1MU2,38.124653
ID_EVF4WN,33.779037
ID_9OF8WC,27.697144
ID_8TKMQ6,43.714462
ID_KYZ9TF,26.884335
ID_NX3B0L,26.869917
ID_81RDIA,26.401573
ID_CWS65L,26.39729
ID_Y2H333,25.819138
ID_TNUM0G,25.913355
ID_ECJ8SN,25.624985
ID_21Y3C6,26.725931
ID_4ZWMDG,33.311314
ID_ATGLAK,35.46809
ID_C6PAF8,38.177975
ID_BNLZ96,40.280334
ID_LGXDIK,26.680706
ID_QGJBYK,36.914577
ID_I0SIZ6,23.401236
ID_JG5DXI,28.196453
ID_OWNXVF,25.977062
ID_QZYMKE,24.241081
ID_DCEEFG,33.446682
ID_36SC85,35.328037
ID_N87PHJ,23.022074
ID_VWF9MC,25.252234
ID_BI3S7X,26.935263
ID_MA976Y,26.022785
ID_S4NSDD,26.387295
ID_TDNCNR,26.845379
ID_MHYI7B,25.248373
ID_K48DE9,24.648153
ID_KM07I8,27.367937
ID_GP48RE,27.106617
ID_ZOPA46,26.61293
ID_D8JB4T,36.019894
ID_41EDI7,37.739254
ID_SNVU47,46.013405
ID_7FKO62,27.60908
ID_S5VX6I,27.326057
ID_KNCLXN,27.3202
ID_A4BATZ,26.715454
ID_J03MV3,27.98622
ID_P9OE4S,29.345406
ID_Q1PRBG,26.749226
ID_Q10V8C,28.110672
ID_NOATDU,28.05481
ID_W5SLZU,45.937614
ID_T2DXWM,28.203583
ID_M0NZ6D,17.442034
ID_5140O6,26.582047
ID_038M7Y,26.711798
ID_0S0373,26.397789
ID_VWD7DI,27.466904
ID_SJYCEE,26.24813
ID_25G64C,26.551924
ID_PNVJI8,27.284172
ID_NE1XAV,27.733461
ID_NYUAMY,29.362183
ID_247EAN,28.742722
ID_UG1YXH,25.734386
ID_HUFCGC,30.165237
ID_61P0M3,27.24907
ID_PTT5EI,42.2664
ID_L1W3E6,27.428467
ID_1QC8JE,42.1236
ID_I2XJEM,32.36628
ID_LCNYYS,20.739721
ID_TVIRIR,13.2067375
ID_UEQFZ8,18.343073
ID_S3A60D,12.923025
ID_CQIE63,27.041775
ID_XVY9B0,39.43304
ID_D7SJMQ,27.954304
ID_XFZUUP,30.937714
ID_324AL4,40.57773
ID_JEAV4L,25.216064
ID_JPAMP0,36.865166
ID_RW4P5I,33.216686
ID_EVIRS5,26.89385
ID_MDXA9Q,27.587713
ID_UQPAHX,38.601982
ID_6NS4HK,27.417412
ID_ETMQAQ,20.477669
ID_ZQ74RN,26.469263
ID_5GPXQS,36.44089
ID_MK8DH6,35.158485
ID_RUQ637,28.219728
ID_MX89OU,26.460526
ID_ZGRGPB,29.026642
ID_H0BEQ5,26.630665
ID_7OJN63,33.2033
ID_JULFW2,26.376762
ID_NPV89T,26.527708
ID_7Z5XLJ,28.564552
ID_HO2XW1,30.206238
ID_FOAV7R,39.893673
ID_L7XK3R,39.229633
ID_VMWD8H,27.223972
ID_EP0X8Z,26.726042
ID_1CZMIF,27.87247
ID_H0KT7Y,28.014313
ID_S5FE8D,25.809134
ID_TDRGQG,31.96006
ID_4YA7II,40.920734
ID_IIARPJ,26.45606
ID_978KS8,25.9375
ID_G0L3TY,27.077011
ID_WT4UP1,44.076725
ID_UCX4TL,24.97204
ID_KA40IE,26.080933
ID_EO8K7Q,37.244846
ID_YBXQ2E,24.580984
ID_UPQ1DL,46.0062
ID_TBVSX7,43.825615
ID_1F2XZ9,34.553516
ID_2KTZ7A,37.549953
ID_OTH1N0,37.72125
ID_S6O2TF,26.059969
ID_Z80DW5,43.734905
ID_1S4OUT,32.659225
ID_NAMF64,33.62023
ID_LOUSFV,27.656277
ID_1L4KQQ,32.95539
ID_UE5EPK,36.062145
ID_A2P6UT,33.520996
ID_W4PTZC,24.832153
ID_S3HEJJ,25.023146
ID_CRPQI5,36.41962
ID_JI0TQF,26.709822
ID_NDQMUX,25.192965
ID_ZBDJC0,27.62027
ID_ZNRSZD,41.5001
ID_IJE3DD,16.72048
ID_HLQ59C,27.916254
ID_VEAY7H,37.915928
ID_XHZK2N,26.331863
ID_JBKVWN,38.34103
ID_VVSUM6,15.369789
ID_P3BTR4,32.518112
ID_0LY60G,33.466976
ID_MVAKMI,12.436455
ID_ZHRNAF,10.1749325
ID_5174TF,14.283756
ID_C9NZN5,19.625908
ID_AQNLKL,22.259775
ID_P34AJH,26.604252
ID_53HJ67,16.188326
ID_K4SMGL,23.807467
ID_QZ4U6E,15.355226
ID_DDDDUB,42.15764
ID_HZMVSP,25.962042
ID_XZ18FI,43.236423
ID_Q71T8F,42.66466
ID_DZEGKM,27.168264
ID_JR779G,42.215015
ID_OMQRZK,27.328056
ID_FDAEGL,38.38579
ID_MRRH9D,26.715885
ID_XVCFFS,40.372845
ID_INCWWP,40.388523
ID_QKRGQG,43.26917
ID_2G9C82,40.967045
ID_Q53E6Y,35.291985
ID_Q89KDG,26.796867
ID_8VZW93,26.687382
ID_PFIDOF,25.692162
ID_KQIGTZ,29.249329
ID_KALW2V,27.461868
ID_5LYCDN,35.996403
ID_EX8PI8,28.118885
ID_7I83IQ,37.843487
ID_UG3ARU,24.599127
ID_UTI7DO,27.29554
ID_YAXOE9,29.699972
ID_YN8P79,24.766428
ID_L7HEUA,37.63849
ID_X0N8FY,29.239744
ID_2HBJBO,26.076834
ID_ST5AOS,39.396755
ID_PT26S4,28.61972
ID_4KLJ90,26.072426
ID_W94VQ2,29.335741
ID_K33HNY,38.14965
ID_82QZML,24.406437
ID_3GHNFU,34.46896
ID_5MFSCN,23.403248
ID_MYKP1L,12.130829
ID_6FMKFQ,25.450905
ID_WK1FEM,35.46887
ID_7S5FLZ,23.972332
ID_A9G1II,32.45601
ID_83HR4E,21.218319
ID_1DQK7T,30.601517
ID_Z5YFNE,26.043364
ID_UNWYBW,38.203476
ID_FHZZU4,26.937426
ID_M6PUST,29.639309
ID_QY88ZS,31.205261
ID_NCXQ9U,14.496099
ID_YPBND4,40.68217
ID_M7YU6D,39.973537
ID_NPM9AM,25.385725
ID_NZTYY2,39.843983
ID_MZAE2S,30.140926
ID_15YF13,25.507902
ID_4M34NR,26.258461
ID_YD6TMV,21.019426
ID_7UFHBE,26.442995
ID_OIZS1J,22.717861
ID_PSWMYX,24.20912
ID_G8ETQ9,18.2622
ID_K28TLU,24.030537
ID_QEWLHQ,23.017056
ID_G98K1F,24.86222
ID_QTY7YG,30.71354
ID_SR51RQ,12.4669895
ID_KQX2AK,13.754208
ID_RCLAZD,44.002842
ID_K0T9NJ,17.813536
ID_BWL67Z,27.290112
ID_XVXYDR,25.349606
ID_WSMS0X,15.215271
ID_47EFN5,17.783018
ID_99UFQE,26.438335
ID_YKSCOS,15.184141
ID_RBF418,12.878256
ID_509TII,15.5130005
ID_D2LGCZ,14.793301
ID_ZM6HBY,14.590639
ID_JX5DMM,12.911915
ID_BAO3X8,22.510046
ID_79CPNH,13.523924
ID_DGCKYW,17.474106
ID_GZVNBV,24.333458
ID_R4DSE7,14.990522
ID_2G0QE0,13.213151
ID_K08ADC,16.424782
ID_UGZRQL,16.328209
ID_WHH6GX,14.095385
ID_Y9XB75,15.082407
ID_G0JOEK,25.981216
ID_RRNVRK,14.880424
ID_F6MTWF,23.005207
ID_C8XK9E,18.468172
ID_6GPVA3,22.588058
ID_0H3AE4,28.801601
ID_H7K3RP,26.885143
ID_QZV21B,34.84056
ID_CCN2YU,23.225327
ID_5Q9B3L,37.57657
ID_YLYJ1R,40.584835
ID_4MEC2J,31.54897
ID_Q9R96R,24.607243
ID_MTZPFL,14.473755
ID_2166R5,15.889166
ID_W2C6RS,13.768394
ID_8MP754,32.774887
ID_9BYNB5,21.430664
ID_AY1EHH,16.4459
ID_8RGWPB,23.68409
ID_QWDS00,23.155087
ID_WIVDL1,33.646393
ID_RI4FEW,37.05718
ID_SOBGNW,27.143902
ID_7DH3T7,25.986935
ID_C525SV,12.553723
ID_P829HJ,29.582047
ID_CI0CYI,16.43977
ID_Z243IO,26.997791
ID_QPO40Y,24.771957
ID_CVD882,13.9336195
ID_G9EFH0,36.14779
ID_7SF50A,30.08427
ID_Q5MJ3K,38.080578
ID_EVKRY5,10.249205
ID_Y3ONDC,12.736294
ID_221Q1R,15.26828
ID_MCS1KG,8.020296
ID_X2GIFM,14.20807
ID_E7UV6J,28.805828
ID_X8LQ8N,13.214056
ID_59D9DY,13.805796
ID_5YIFLC,14.902426
ID_HYN2KA,33.02843
ID_2ORHDJ,12.082405
ID_G584GZ,17.395348
ID_5SFSBX,12.96961
ID_EP4MGO,14.012586
ID_B4H56Q,12.972467
ID_UIHDQT,24.118196
ID_X9Y0OH,13.90498
ID_2778DB,15.292899
ID_RM566K,16.683853
ID_30HB31,13.723202
ID_WQ5K4A,11.822971
ID_PK3DTP,14.941467
ID_M1U1NP,25.062475
ID_KLJQ88,26.5881
ID_M5P7S3,14.413911
ID_BCF8DQ,28.498625
ID_IWNF6E,14.20035
ID_9QDVMN,26.021503
ID_3LX1CS,37.847706
ID_CBBMVA,45.47624
ID_TSFL57,25.715565
ID_12I2Z7,14.008244
ID_P4JYWT,12.384823
ID_YHCGHQ,26.54063
ID_XTAD5E,41.08763
ID_GWAV8L,33.834328
ID_RG9JJ4,35.343807
ID_E1NRPA,33.93184
ID_FVAYNZ,13.752792
ID_NTDJYO,36.69889
ID_ARUEYC,42.279137
ID_DMQ72Z,37.55872
ID_MJALQB,30.183231
ID_4FJ71T,26.92491
ID_ELL4JI,10.975259
ID_8MANF7,25.895779
ID_6IOCXQ,25.683105
ID_PACDCW,14.624266
ID_5RWQG8,25.798923
ID_2NK3IK,22.869759
ID_NVKGQF,11.084924
ID_4QXX8D,16.20977
ID_7FSAWH,16.00937
ID_X0RUYV,23.321129
ID_V9IH1A,16.280424
ID_2XVW2L,10.804865
ID_SAX6L4,11.963458
ID_2J1A3L,31.534119
ID_FTD7TU,15.109354
ID_CZUH6D,15.672089
ID_90QFCI,14.641264
ID_DANDJJ,10.779735
ID_6ZS1ND,10.958015
ID_LQQ0LI,28.778536
ID_LY3XLW,12.921116
ID_J90MNK,16.482777
ID_37A8D9,12.393259
ID_DX2E7V,14.8631115
ID_VHZT5P,10.666857
ID_RLWVLJ,15.093636
ID_U6RLZ3,29.911287
ID_K2N88C,31.529873
ID_H9XSVK,12.558565
ID_MY2FXC,33.361126
ID_UECN3X,10.731814
ID_4CR27X,37.274406
ID_QQP07W,27.02601
ID_46B2J5,19.902956
ID_7OPBNS,33.844273
ID_5MHP0P,12.4211235
ID_TOQFWE,11.800026
ID_MKA83X,35.964954
ID_VMWXAV,18.664076
ID_DY8UCA,20.362541
ID_TRBO4H,20.620636
ID_MJ6PWA,33.524067
ID_CPDUIN,12.844
ID_MZYN25,45.233654
ID_QV0W7C,41.086517
ID_IH4JKD,30.322304
ID_IW3P4H,31.386026
ID_LFUHDH,35.10175
ID_M1KQR1,11.140215
ID_JAP6E1,51.041363
ID_IGK4KZ,30.602879
ID_RBTPQ7,45.246944
ID_G56LOX,14.855231
ID_Q402M3,13.932568
ID_ETZXQY,12.178661
ID_FTASVM,13.621489
ID_UWT83U,14.552141
ID_SW6R6G,14.269324
ID_NCLKPC,13.633326
ID_XYGIM6,10.970986
ID_TFKMLD,9.344844
ID_4JKVJA,18.745087
ID_HDN68J,33.518963
ID_16M0UF,25.599344
ID_4RA57J,19.818747
ID_FHYYYU,22.33345
ID_MIJVTX,10.606896
ID_I4VJW3,13.857239
ID_626RCM,11.9712
ID_KXQ2G9,13.502654
ID_2VOXM5,11.651058
ID_YK8I3Q,10.514701
ID_PK9M3P,8.891347
ID_PZEBRO,12.423265
ID_B4K87E,10.820203
ID_8UH2HZ,14.146793
ID_VIR0G9,11.513577
ID_9GX3MO,10.15243
ID_PZTBU6,10.895851
ID_PII2GM,11.055442
ID_9QTH9P,11.943289
ID_52D2MQ,12.162797
ID_E2Z4KX,10.815001
ID_M4OO1H,12.729615
ID_37UGSM,14.039306
ID_A06WV0,19.548304
ID_6DIRM8,12.307149
ID_WIDYRD,16.073898
ID_S5U3BT,13.771397
ID_8NFDSB,11.667034
ID_UFMCCE,11.738467
ID_U3CMYF,29.88295
ID_3EED8P,13.767941
ID_KV0XYZ,17.589684
ID_9AGX2V,14.950363
ID_HBEC1N,28.952074
ID_Y4133N,12.887457
ID_C4GJ41,15.469688
ID_813R0M,19.743828
ID_6YZYAA,19.057388
ID_VF1Z75,25.076145
ID_EJPF7V,13.85001
ID_DGL0O2,11.9796915
ID_TRV5LL,14.67469
ID_84YP3T,19.578512
ID_HQH0UX,22.926466
ID_ZJ342F,23.012665
ID_OBMILN,12.2090435
ID_HX4LLT,11.823471
ID_8GN13B,32.210915
ID_5HIGDK,26.84468
ID_PDNSF6,36.323788
ID_M30885,14.163818
ID_IY3TU8,26.90384
ID_JI14KM,12.992033
ID_BVWCPG,17.269182
ID_VR79CZ,12.537926
ID_BN5OXD,11.055109
ID_84AOZA,23.032772
ID_335FRK,12.630142
ID_8F3PRY,21.924772
ID_XEUK32,19.079567
ID_56025P,27.297657
ID_WZJVWF,16.72862
ID_9L6W70,23.741209
ID_E7FTWA,32.45737
ID_ERTZH1,25.688667
ID_CLQBG8,30.518803
ID_ZQWAK9,28.25798
ID_8KIURL,30.96504
ID_F8EVAA,30.406494
ID_XEXZ1A,38.12669
ID_QWF4IH,13.412418
ID_BJSWLH,27.427223
ID_GMZXKH,11.135456
ID_XBFUNA,29.658138
ID_QYSVDS,14.308498
ID_VBG7AY,11.3501215
ID_NHG86V,11.282424
ID_BXL7N1,40.06246
ID_PEYN8S,23.993752
ID_6I72F4,30.361794
ID_TLRHC3,18.208416
ID_ZQDCNF,12.41055
ID_22I6OZ,10.519042
ID_JIRMNR,13.955172
ID_B5YS6R,12.96133
ID_Q9JBB9,13.60341
ID_WA1899,15.593935
ID_4TGY6C,10.37302
ID_FW20LA,8.537172
ID_J0YT53,27.785088
ID_NTX5PM,11.02132
ID_JD40IC,11.5159445
ID_UAAHI4,14.611532
ID_XFW5TC,14.791728
ID_CPBAH5,13.975882
ID_VQCH6O,29.587559
ID_SIXO36,12.207593
ID_9ZET4Z,17.503624
ID_BQR445,15.825603
ID_PT5LM0,12.471817
ID_J44861,11.3479395
ID_R1OI1Y,10.353471
ID_G9U1EJ,8.686052
ID_LUQRJD,13.665005
ID_7N84IO,10.566158
ID_OJ2M9S,9.477614
ID_BGB7J9,7.3647413
ID_WMPHSV,15.39039
ID_QUCDX0,9.080468
ID_5SABBF,9.671681
ID_CV2LE7,8.999661
ID_YTSXBK,13.253237
ID_6TZ89W,15.830149
ID_F9X224,18.562994
ID_3QXTIG,16.5709
ID_SBBCAP,15.52434
ID_DF15W1,13.620503
ID_1SZ8EA,12.833555
ID_W09R2F,12.907458
ID_SCY5WV,12.266593
ID_RJZ2JM,12.236193
ID_ASLZSR,12.326887
ID_IOZLNJ,12.372839
ID_1SKJ6M,9.286046
ID_N4HX23,9.234239
ID_JS1J91,8.884258
ID_ETF3UF,8.9445505
ID_NYGSMO,9.134694
ID_ZEYLWR,11.436354
ID_RPUFYO,14.019217
ID_ZES4IU,12.165823
ID_DRDC3H,17.33966
ID_NNAI9Y,9.347121
ID_CNNLOE,11.571333
ID_7R7205,9.758962
ID_1HJROT,7.8824544
ID_3JG8UI,8.6563015
ID_UWM54P,9.95447
ID_AIF5Q9,9.942887
ID_Q3NUT4,9.50194
ID_BQJ81G,10.519364
ID_PY0VNE,7.963374
ID_J04LSN,8.046133
ID_C4RZCT,9.2463045
ID_PWGDB1,11.112431
ID_CWIGFX,10.303986
ID_E2XSA9,11.600306
ID_YITO6M,9.627487
ID_NZO2V4,9.102519
ID_7WN7W4,25.997707
ID_JYNTZU,13.791413
ID_FJM2SQ,10.926347
ID_UC78K8,10.682601
ID_9153LG,30.299873
ID_VFB452,12.043537
ID_VOB7Q3,35.189243
ID_PFIGUU,10.616373
ID_LHT1MU,25.179369
ID_Y35MPV,15.407674
ID_0735X4,8.538446
ID_9VQICP,8.99768
ID_BYTMQ3,13.979553
ID_5F4JDS,10.1159935
ID_MT3U6J,10.757999
ID_538DSF,10.331778
ID_DLL7M9,9.485513
ID_6UAJ3Y,8.879079
ID_LYOD4X,10.499579
ID_H5OB1I,11.381403
ID_61CG30,16.440987
ID_7W9ON5,10.971254
ID_YBJT3Q,10.626934
ID_QKR37H,11.875726
ID_M61PT7,12.104002
ID_LXEF76,9.3187685
ID_5VPYRE,14.9967
ID_Y7AHZF,11.534218
ID_J9Q7CT,10.578282
ID_74OB4A,10.765282
ID_KUUZUU,11.932878
ID_0JWXSH,10.371275
ID_OES29H,11.48845
ID_NIL5Z9,11.073391
ID_WOFJKR,8.513362
ID_9ALMX4,9.151431
ID_049GOO,9.691743
ID_XUGZZ3,12.101667
ID_Z10HI7,9.033252
ID_XGMZY4,7.26749
ID_2ZFBPG,8.6482
ID_EAXTC6,12.544488
ID_QT2T5E,26.166111
ID_JMORTU,9.117577
ID_053FX5,12.286345
ID_V8XX8C,7.5291004
ID_914DUY,9.213058
ID_U1NEGL,9.570625
ID_XMPWKP,15.844009
ID_1I9L04,10.510725
ID_0M2QHV,11.467942
ID_KITA52,15.847745
ID_KCSACO,11.073881
ID_02B9VP,12.494264
ID_1343OT,13.513573
ID_0WZYQT,12.196144
ID_DDIDHB,12.1545105
ID_5JKHQ7,12.113709
ID_MHBYE0,14.268904
ID_5PYLRE,14.976175
ID_1YD0R5,17.405384
ID_RPCAXO,12.089547
ID_3GAKSD,11.75515
ID_TVJT8O,10.706563
ID_MZI6XA,10.073142
ID_I9GDTH,12.439426
ID_T4K6W5,13.8901825
ID_8IYB3Y,10.8051195
ID_8YQ2UD,15.028788
ID_SOYB1Y,12.279709
ID_TFVK4S,10.328055
ID_TNG9N9,10.808473
ID_7EJSOR,9.882311
ID_XFTSFR,10.610816
ID_CCY0V0,9.690243
ID_JSEQ8Q,12.538601
ID_L5H68C,11.1528
ID_GAAX83,11.32703
ID_WPM54L,11.382236
ID_JNA4T9,12.667364
ID_M232IE,12.076559
ID_WPRX1R,12.924898
ID_XERMI1,11.152798
ID_P2WV3O,12.6951475
ID_6W1AH4,22.360441
ID_1YT6MU,12.895798
ID_BQK1M3,11.211485
ID_WYM79Z,12.014946
ID_E6K909,11.188419
ID_64A9OC,11.761859
ID_DE96QJ,18.079063
ID_M032TY,10.480046
ID_OGS5OH,12.860594
ID_A84V03,13.073372
ID_HYMJDV,11.61565
ID_OOYG3R,16.892855
ID_F3Z79Q,28.967182
ID_GSXI9Y,12.773297
ID_KOB3ZM,17.581419
ID_595WX1,11.980278
ID_G0BRSN,11.566724
ID_UVO2RK,11.704886
ID_N9FNVM,12.259626
ID_QSQ5WZ,10.234326
ID_R39CZU,14.767588
ID_V8KCM2,13.681702
ID_XVTX2A,11.403904
ID_YKZ1CY,13.7453165
ID_XPXEJY,13.887344
ID_NOG3OY,12.144908
ID_AP15VO,13.467735
ID_EY7D8F,10.253515
ID_9HS5AU,11.199417
ID_PEW8W3,8.476402
ID_ZVEQ52,11.052492
ID_KQS49S,12.41799
ID_MHNY2K,11.8399515
ID_9VO42X,11.155384
ID_NEMQ9C,9.432266
ID_JYU33Q,9.626205
ID_ZQ5YMD,10.311875
ID_CRUIJR,9.120435
ID_09XVC7,11.456762
ID_EOBGHX,10.117195
ID_4P3T7W,13.348291
ID_VX1DKA,13.316324
ID_8CBYPZ,14.382753
ID_7KRWKR,14.378239
ID_G37VMC,14.13278
ID_MU61DY,14.451282
ID_F6KQ0N,10.4644985
ID_SDV9VL,11.336813
ID_Q3O4F6,7.2813354
ID_DY7S9B,9.303692
ID_IXZH4Q,8.944028
ID_98X1AN,10.598693
ID_GLZK6Q,10.045563
ID_EK9VAF,11.581318
ID_HH2U01,14.558382
ID_6ER104,13.468008
ID_YOB82P,12.7480955
ID_FU2VH8,10.571867
ID_P957HJ,7.7512283
ID_5UNUMJ,6.8404107
ID_43N7JT,9.675742
ID_D76161,9.298577
ID_JCOOW3,10.307427
ID_5KL77Z,10.992041
ID_GYBBF9,9.603652
ID_SK8NOT,9.949555
ID_RRAGBQ,11.741411
ID_QPMZ56,11.050827
ID_S715FU,10.842344
ID_7MSB9R,9.814032
ID_TDMC24,12.25379
ID_NKBD5U,10.072849
ID_A9SOG1,7.762414
ID_LZOM3M,9.346087
ID_NIR9K8,11.317741
ID_9AKX8U,10.894115
ID_NOVOT5,10.529242
ID_VUTW7B,9.156939
ID_K6VHN3,11.742535
ID_A4ITAV,11.112217
ID_4A0E35,9.575572
ID_FPOX1F,10.149636
ID_QSE8RI,11.645907
ID_XS25IH,9.996145
ID_X1R30Z,9.85957
ID_D5FJT1,11.212854
ID_ED458I,18.870024
ID_W7VAF8,11.192932
ID_VVAZE1,12.12181
ID_F9DHE5,11.237393
ID_D9ZDCY,11.898169
ID_P1NI77,11.62175
ID_VRXTQW,11.8821125
ID_NBGLLM,10.453016
ID_OHBXR8,13.288289
ID_HXFBN6,13.898583
ID_YQ95O5,14.446739
ID_X70C0F,12.032641
ID_98AN9R,13.892197
ID_IM3MZQ,16.777191
ID_S4SYU9,9.525993
ID_7RKFPD,11.206692
ID_SQ7AAV,25.97848
ID_VGFB1N,8.349516
ID_RWA32Y,10.129011
ID_HOZ24C,9.00167
ID_9GT2NW,7.2404165
ID_DAYJJO,7.776948
ID_A51CUA,11.722802
ID_XWU1OL,9.312925
ID_Z7MPRA,8.910956
ID_TE7LYF,9.031026
ID_NUFSHD,7.578863
ID_MBOYZ1,9.83536
ID_IEJ0JB,7.5713286
ID_LBSMQH,9.673603
ID_W18Z1F,8.378375
ID_I98D34,12.171308
ID_7YWB1C,11.822496
ID_71JU80,10.838446
ID_S14PWM,8.407085
ID_W9KMHZ,9.018047
ID_ETPTQF,8.313606
ID_O5VEW9,12.316427
ID_W8LIVI,12.215232
ID_42TK9Y,13.219866
ID_5UCBSM,17.942474
ID_LPW6PH,13.963461
ID_HDNCTI,16.338572
ID_3W8QZG,14.4865265
ID_37AW5U,11.095732
ID_13O1MU,9.565127
ID_JH4GVV,12.821703
ID_X4IK6R,14.32369
ID_NOU3F0,13.524308
ID_GFYBM3,14.171204
ID_GWM3YX,12.221645
ID_95B63Y,12.498186
ID_4IP5PG,9.3137
ID_S63YHP,12.671572
ID_63XGS1,11.439364
ID_ZA4Y1A,10.969967
ID_U00OFW,10.917841
ID_GAJ6D1,10.156261
