ID_Zindi,GT_NO2
ID_KVE67K,27.284481
ID_BT18EV,28.639706
ID_3S1MU2,31.489887
ID_EVF4WN,43.083668
ID_9OF8WC,29.915632
ID_8TKMQ6,45.073997
ID_KYZ9TF,34.793102
ID_NX3B0L,27.344961
ID_81RDIA,23.398346
ID_CWS65L,31.979004
ID_Y2H333,31.222366
ID_TNUM0G,28.449415
ID_ECJ8SN,30.993397
ID_21Y3C6,27.565228
ID_4ZWMDG,36.58645
ID_ATGLAK,54.75845
ID_C6PAF8,45.28987
ID_BNLZ96,39.067955
ID_LGXDIK,33.795143
ID_QGJBYK,40.863026
ID_I0SIZ6,31.840567
ID_JG5DXI,44.954876
ID_OWNXVF,30.939184
ID_QZYMKE,31.58781
ID_DCEEFG,41.00253
ID_36SC85,31.661812
ID_N87PHJ,21.905706
ID_VWF9MC,41.43183
ID_BI3S7X,31.567692
ID_MA976Y,26.83391
ID_S4NSDD,29.01118
ID_TDNCNR,25.712461
ID_MHYI7B,22.5466
ID_K48DE9,42.627098
ID_KM07I8,30.814697
ID_GP48RE,28.992207
ID_ZOPA46,30.139847
ID_D8JB4T,37.73265
ID_41EDI7,20.12274
ID_SNVU47,48.893158
ID_7FKO62,35.39905
ID_S5VX6I,29.108137
ID_KNCLXN,23.074596
ID_A4BATZ,27.186861
ID_J03MV3,27.582245
ID_P9OE4S,48.32813
ID_Q1PRBG,27.201435
ID_Q10V8C,27.251299
ID_NOATDU,29.341135
ID_W5SLZU,41.211254
ID_T2DXWM,27.58101
ID_M0NZ6D,38.673866
ID_5140O6,30.797026
ID_038M7Y,30.26408
ID_0S0373,29.012506
ID_VWD7DI,28.40173
ID_SJYCEE,24.056349
ID_25G64C,36.719296
ID_PNVJI8,29.248861
ID_NE1XAV,28.716297
ID_NYUAMY,25.371078
ID_247EAN,27.270285
ID_UG1YXH,30.909863
ID_HUFCGC,47.4745
ID_61P0M3,28.492208
ID_PTT5EI,38.289684
ID_L1W3E6,29.431879
ID_1QC8JE,39.551926
ID_I2XJEM,24.567589
ID_LCNYYS,44.182312
ID_TVIRIR,14.84189
ID_UEQFZ8,18.542992
ID_S3A60D,14.597838
ID_CQIE63,27.167057
ID_XVY9B0,27.904945
ID_D7SJMQ,32.340324
ID_XFZUUP,19.787508
ID_324AL4,38.057495
ID_JEAV4L,20.015596
ID_JPAMP0,29.691313
ID_RW4P5I,27.039251
ID_EVIRS5,32.140766
ID_MDXA9Q,28.927336
ID_UQPAHX,36.269115
ID_6NS4HK,30.265509
ID_ETMQAQ,17.274086
ID_ZQ74RN,23.61494
ID_5GPXQS,48.06329
ID_MK8DH6,43.147026
ID_RUQ637,29.167093
ID_MX89OU,28.423088
ID_ZGRGPB,30.11525
ID_H0BEQ5,26.196566
ID_7OJN63,53.20411
ID_JULFW2,28.455194
ID_NPV89T,29.353899
ID_7Z5XLJ,27.540182
ID_HO2XW1,28.747562
ID_FOAV7R,34.700882
ID_L7XK3R,47.435585
ID_VMWD8H,29.594862
ID_EP0X8Z,26.471458
ID_1CZMIF,26.872688
ID_H0KT7Y,26.782776
ID_S5FE8D,27.7871
ID_TDRGQG,40.383873
ID_4YA7II,31.406336
ID_IIARPJ,26.962257
ID_978KS8,26.633448
ID_G0L3TY,24.925104
ID_WT4UP1,41.01584
ID_UCX4TL,32.146282
ID_KA40IE,27.97191
ID_EO8K7Q,31.268217
ID_YBXQ2E,23.241404
ID_UPQ1DL,36.916042
ID_TBVSX7,39.281387
ID_1F2XZ9,41.09281
ID_2KTZ7A,43.77645
ID_OTH1N0,39.142006
ID_S6O2TF,23.275467
ID_Z80DW5,36.413357
ID_1S4OUT,29.671879
ID_NAMF64,37.905342
ID_LOUSFV,28.072502
ID_1L4KQQ,36.7231
ID_UE5EPK,32.665318
ID_A2P6UT,31.126799
ID_W4PTZC,26.3479
ID_S3HEJJ,32.29927
ID_CRPQI5,32.383125
ID_JI0TQF,27.263157
ID_NDQMUX,24.93567
ID_ZBDJC0,27.348234
ID_ZNRSZD,39.811417
ID_IJE3DD,48.58672
ID_HLQ59C,27.980164
ID_VEAY7H,27.94008
ID_XHZK2N,25.092785
ID_JBKVWN,26.521
ID_VVSUM6,15.364687
ID_P3BTR4,45.925835
ID_0LY60G,23.369837
ID_MVAKMI,12.313822
ID_ZHRNAF,14.984991
ID_5174TF,12.661481
ID_C9NZN5,15.416927
ID_AQNLKL,41.23489
ID_P34AJH,24.984127
ID_53HJ67,22.80512
ID_K4SMGL,21.684114
ID_QZ4U6E,19.080826
ID_DDDDUB,32.11648
ID_HZMVSP,32.52389
ID_XZ18FI,36.869984
ID_Q71T8F,33.3535
ID_DZEGKM,26.557955
ID_JR779G,30.850697
ID_OMQRZK,28.867098
ID_FDAEGL,43.909386
ID_MRRH9D,26.358992
ID_XVCFFS,30.722015
ID_INCWWP,40.182255
ID_QKRGQG,38.131123
ID_2G9C82,28.112202
ID_Q53E6Y,38.20987
ID_Q89KDG,30.541323
ID_8VZW93,29.157831
ID_PFIDOF,27.082447
ID_KQIGTZ,29.23069
ID_KALW2V,24.719454
ID_5LYCDN,42.442802
ID_EX8PI8,33.135735
ID_7I83IQ,40.596436
ID_UG3ARU,22.849272
ID_UTI7DO,27.528225
ID_YAXOE9,21.952772
ID_YN8P79,32.74217
ID_L7HEUA,27.631172
ID_X0N8FY,19.760412
ID_2HBJBO,27.739464
ID_ST5AOS,33.178272
ID_PT26S4,23.076859
ID_4KLJ90,33.10204
ID_W94VQ2,23.170153
ID_K33HNY,25.134413
ID_82QZML,27.955744
ID_3GHNFU,23.77999
ID_5MFSCN,22.358809
ID_MYKP1L,25.42059
ID_6FMKFQ,25.467274
ID_WK1FEM,36.641853
ID_7S5FLZ,18.581102
ID_A9G1II,19.015284
ID_83HR4E,18.009958
ID_1DQK7T,36.02674
ID_Z5YFNE,25.561668
ID_UNWYBW,28.635345
ID_FHZZU4,25.368681
ID_M6PUST,22.339998
ID_QY88ZS,23.358297
ID_NCXQ9U,23.081623
ID_YPBND4,28.988045
ID_M7YU6D,25.401718
ID_NPM9AM,21.84125
ID_NZTYY2,25.639334
ID_MZAE2S,30.221476
ID_15YF13,38.53777
ID_4M34NR,25.227072
ID_YD6TMV,33.156414
ID_7UFHBE,22.92231
ID_OIZS1J,28.018253
ID_PSWMYX,29.298649
ID_G8ETQ9,39.2578
ID_K28TLU,37.505398
ID_QEWLHQ,26.867344
ID_G98K1F,33.53595
ID_QTY7YG,29.717918
ID_SR51RQ,12.666907
ID_KQX2AK,33.80701
ID_RCLAZD,26.878412
ID_K0T9NJ,10.846575
ID_BWL67Z,16.051607
ID_XVXYDR,11.486156
ID_WSMS0X,12.171101
ID_47EFN5,31.175156
ID_99UFQE,19.482359
ID_YKSCOS,17.680233
ID_RBF418,11.016973
ID_509TII,10.392127
ID_D2LGCZ,10.801577
ID_ZM6HBY,20.808102
ID_JX5DMM,12.054436
ID_BAO3X8,13.496197
ID_79CPNH,10.602093
ID_DGCKYW,11.794761
ID_GZVNBV,18.133339
ID_R4DSE7,16.661697
ID_2G0QE0,11.853408
ID_K08ADC,13.1687765
ID_UGZRQL,11.84645
ID_WHH6GX,11.33917
ID_Y9XB75,17.23721
ID_G0JOEK,23.270084
ID_RRNVRK,12.2549305
ID_F6MTWF,17.420654
ID_C8XK9E,10.473155
ID_6GPVA3,14.899493
ID_0H3AE4,20.669498
ID_H7K3RP,28.824694
ID_QZV21B,22.645975
ID_CCN2YU,22.479626
ID_5Q9B3L,18.069302
ID_YLYJ1R,31.111692
ID_4MEC2J,19.330742
ID_Q9R96R,24.856901
ID_MTZPFL,13.456532
ID_2166R5,18.162022
ID_W2C6RS,13.386488
ID_8MP754,18.795124
ID_9BYNB5,16.249907
ID_AY1EHH,22.603647
ID_8RGWPB,13.726227
ID_QWDS00,16.01711
ID_WIVDL1,15.807966
ID_RI4FEW,22.27935
ID_SOBGNW,22.905066
ID_7DH3T7,24.361483
ID_C525SV,12.234089
ID_P829HJ,19.99491
ID_CI0CYI,13.645926
ID_Z243IO,22.238644
ID_QPO40Y,17.232702
ID_CVD882,28.313787
ID_G9EFH0,23.707117
ID_7SF50A,18.682884
ID_Q5MJ3K,14.474982
ID_EVKRY5,12.0402565
ID_Y3ONDC,10.578322
ID_221Q1R,16.790304
ID_MCS1KG,4.6863055
ID_X2GIFM,13.70028
ID_E7UV6J,8.146194
ID_X8LQ8N,10.746365
ID_59D9DY,10.622519
ID_5YIFLC,16.89683
ID_HYN2KA,17.691774
ID_2ORHDJ,12.038936
ID_G584GZ,10.842414
ID_5SFSBX,10.341589
ID_EP4MGO,14.829974
ID_B4H56Q,18.524855
ID_UIHDQT,20.72824
ID_X9Y0OH,18.117062
ID_2778DB,16.551647
ID_RM566K,14.970174
ID_30HB31,12.618164
ID_WQ5K4A,21.970001
ID_PK3DTP,15.14884
ID_M1U1NP,27.630106
ID_KLJQ88,27.80645
ID_M5P7S3,13.54205
ID_BCF8DQ,20.458601
ID_IWNF6E,24.952751
ID_9QDVMN,24.41084
ID_3LX1CS,32.70453
ID_CBBMVA,31.293224
ID_TSFL57,23.381372
ID_12I2Z7,12.83502
ID_P4JYWT,25.252745
ID_YHCGHQ,27.574583
ID_XTAD5E,26.253836
ID_GWAV8L,16.419756
ID_RG9JJ4,24.5199
ID_E1NRPA,24.866524
ID_FVAYNZ,25.454334
ID_NTDJYO,18.319494
ID_ARUEYC,22.905539
ID_DMQ72Z,14.169281
ID_MJALQB,20.788195
ID_4FJ71T,19.406939
ID_ELL4JI,20.695627
ID_8MANF7,24.752893
ID_6IOCXQ,22.261108
ID_PACDCW,13.634417
ID_5RWQG8,20.642681
ID_2NK3IK,17.650139
ID_NVKGQF,18.057497
ID_4QXX8D,12.363906
ID_7FSAWH,13.550907
ID_X0RUYV,10.270588
ID_V9IH1A,15.246846
ID_2XVW2L,10.750051
ID_SAX6L4,21.546886
ID_2J1A3L,27.095592
ID_FTD7TU,14.925298
ID_CZUH6D,12.916617
ID_90QFCI,11.2253275
ID_DANDJJ,10.602876
ID_6ZS1ND,20.594952
ID_LQQ0LI,18.32192
ID_LY3XLW,11.258656
ID_J90MNK,10.85604
ID_37A8D9,9.924045
ID_DX2E7V,15.103254
ID_VHZT5P,20.883968
ID_RLWVLJ,10.899798
ID_U6RLZ3,18.492287
ID_K2N88C,13.313015
ID_H9XSVK,9.79518
ID_MY2FXC,16.870895
ID_UECN3X,17.001669
ID_4CR27X,23.213863
ID_QQP07W,19.80863
ID_46B2J5,10.043344
ID_7OPBNS,24.933527
ID_5MHP0P,15.73681
ID_TOQFWE,24.878761
ID_MKA83X,19.413301
ID_VMWXAV,15.248897
ID_DY8UCA,12.861051
ID_TRBO4H,17.133825
ID_MJ6PWA,15.26085
ID_CPDUIN,21.637487
ID_MZYN25,31.73172
ID_QV0W7C,28.834356
ID_IH4JKD,16.759888
ID_IW3P4H,15.515835
ID_LFUHDH,14.489719
ID_M1KQR1,16.76608
ID_JAP6E1,27.43997
ID_IGK4KZ,12.082033
ID_RBTPQ7,13.748706
ID_G56LOX,11.479594
ID_Q402M3,13.897458
ID_ETZXQY,16.96204
ID_FTASVM,16.388073
ID_UWT83U,14.335906
ID_SW6R6G,12.162508
ID_NCLKPC,9.543955
ID_XYGIM6,8.6932745
ID_TFKMLD,13.334039
ID_4JKVJA,9.781175
ID_HDN68J,13.008978
ID_16M0UF,12.587518
ID_4RA57J,9.940862
ID_FHYYYU,18.341389
ID_MIJVTX,13.834061
ID_I4VJW3,15.252896
ID_626RCM,15.368175
ID_KXQ2G9,19.649555
ID_2VOXM5,14.652098
ID_YK8I3Q,8.740313
ID_PK9M3P,17.539574
ID_PZEBRO,9.967009
ID_B4K87E,8.983462
ID_8UH2HZ,14.348464
ID_VIR0G9,9.815753
ID_9GX3MO,9.803078
ID_PZTBU6,17.323502
ID_PII2GM,11.125255
ID_9QTH9P,12.210533
ID_52D2MQ,14.17883
ID_E2Z4KX,7.300847
ID_M4OO1H,19.868275
ID_37UGSM,17.344269
ID_A06WV0,10.636613
ID_6DIRM8,12.181561
ID_WIDYRD,10.475507
ID_S5U3BT,9.874345
ID_8NFDSB,9.904655
ID_UFMCCE,19.603985
ID_U3CMYF,16.568684
ID_3EED8P,12.732424
ID_KV0XYZ,12.780842
ID_9AGX2V,10.370975
ID_HBEC1N,12.494969
ID_Y4133N,16.003487
ID_C4GJ41,11.557635
ID_813R0M,16.752216
ID_6YZYAA,14.919103
ID_VF1Z75,14.46168
ID_EJPF7V,17.023722
ID_DGL0O2,23.999733
ID_TRV5LL,21.862556
ID_84YP3T,22.102093
ID_HQH0UX,21.027763
ID_ZJ342F,19.705172
ID_OBMILN,17.211712
ID_HX4LLT,22.833609
ID_8GN13B,15.584001
ID_5HIGDK,19.395496
ID_PDNSF6,15.74414
ID_M30885,16.103136
ID_IY3TU8,15.976708
ID_JI14KM,21.32505
ID_BVWCPG,17.960045
ID_VR79CZ,18.813353
ID_BN5OXD,19.796926
ID_84AOZA,19.553045
ID_335FRK,15.629312
ID_8F3PRY,22.777452
ID_XEUK32,20.172287
ID_56025P,24.137598
ID_WZJVWF,24.56305
ID_9L6W70,21.14673
ID_E7FTWA,19.381294
ID_ERTZH1,27.459473
ID_CLQBG8,19.54706
ID_ZQWAK9,27.391047
ID_8KIURL,24.429523
ID_F8EVAA,27.135012
ID_XEXZ1A,27.209568
ID_QWF4IH,21.432238
ID_BJSWLH,14.552511
ID_GMZXKH,10.597314
ID_XBFUNA,36.408924
ID_QYSVDS,18.336489
ID_VBG7AY,15.909796
ID_NHG86V,19.977806
ID_BXL7N1,21.75926
ID_PEYN8S,18.819605
ID_6I72F4,15.505766
ID_TLRHC3,13.449725
ID_ZQDCNF,11.302542
ID_22I6OZ,16.130657
ID_JIRMNR,14.138557
ID_B5YS6R,11.428298
ID_Q9JBB9,12.226713
ID_WA1899,11.45661
ID_4TGY6C,13.3896675
ID_FW20LA,20.97648
ID_J0YT53,17.19034
ID_NTX5PM,12.775045
ID_JD40IC,11.799588
ID_UAAHI4,11.329734
ID_XFW5TC,12.877387
ID_CPBAH5,21.009773
ID_VQCH6O,16.130854
ID_SIXO36,13.4522
ID_9ZET4Z,13.8427725
ID_BQR445,12.895765
ID_PT5LM0,11.845775
ID_J44861,22.705654
ID_R1OI1Y,9.10147
ID_G9U1EJ,9.498878
ID_LUQRJD,14.968287
ID_7N84IO,7.904831
ID_OJ2M9S,12.19169
ID_BGB7J9,18.38235
ID_WMPHSV,10.030124
ID_QUCDX0,14.391811
ID_5SABBF,8.994111
ID_CV2LE7,7.0453806
ID_YTSXBK,8.335261
ID_6TZ89W,17.298592
ID_F9X224,13.007152
ID_3QXTIG,12.750724
ID_SBBCAP,12.004595
ID_DF15W1,6.1187162
ID_1SZ8EA,9.524449
ID_W09R2F,16.334017
ID_SCY5WV,10.532555
ID_RJZ2JM,10.393327
ID_ASLZSR,10.51788
ID_IOZLNJ,8.510558
ID_1SKJ6M,8.0375805
ID_N4HX23,13.413535
ID_JS1J91,6.3750415
ID_ETF3UF,6.701185
ID_NYGSMO,8.721706
ID_ZEYLWR,9.973125
ID_RPUFYO,11.550162
ID_ZES4IU,20.56961
ID_DRDC3H,11.968845
ID_NNAI9Y,10.996362
ID_CNNLOE,15.322951
ID_7R7205,6.4987974
ID_1HJROT,7.8509846
ID_3JG8UI,13.409422
ID_UWM54P,7.093546
ID_AIF5Q9,7.864279
ID_Q3NUT4,6.5871263
ID_BQJ81G,6.050418
ID_PY0VNE,9.397924
ID_J04LSN,14.738047
ID_C4RZCT,5.5722365
ID_PWGDB1,9.105846
ID_CWIGFX,4.3544893
ID_E2XSA9,7.5352235
ID_YITO6M,10.457636
ID_NZO2V4,18.5475
ID_7WN7W4,16.49585
ID_JYNTZU,8.385359
ID_FJM2SQ,12.094606
ID_UC78K8,12.955516
ID_9153LG,20.492657
ID_VFB452,18.191504
ID_VOB7Q3,12.754095
ID_PFIGUU,9.681781
ID_LHT1MU,11.770877
ID_Y35MPV,12.159119
ID_0735X4,11.88764
ID_9VQICP,18.037989
ID_BYTMQ3,9.942386
ID_5F4JDS,12.569739
ID_MT3U6J,9.931535
ID_538DSF,8.29785
ID_DLL7M9,11.694029
ID_6UAJ3Y,15.466626
ID_LYOD4X,8.734289
ID_H5OB1I,11.267517
ID_61CG30,11.7665415
ID_7W9ON5,8.462553
ID_YBJT3Q,9.208113
ID_QKR37H,16.345934
ID_M61PT7,9.155382
ID_LXEF76,9.970965
ID_5VPYRE,12.590418
ID_Y7AHZF,8.756215
ID_J9Q7CT,10.060635
ID_74OB4A,17.425772
ID_KUUZUU,8.884767
ID_0JWXSH,9.965984
ID_OES29H,10.14915
ID_NIL5Z9,7.885901
ID_WOFJKR,8.829306
ID_9ALMX4,12.052057
ID_049GOO,6.180599
ID_XUGZZ3,7.393921
ID_Z10HI7,9.300795
ID_XGMZY4,7.146266
ID_2ZFBPG,7.8855014
ID_EAXTC6,15.839658
ID_QT2T5E,17.523296
ID_JMORTU,7.8599277
ID_053FX5,10.669376
ID_V8XX8C,8.423693
ID_914DUY,11.186626
ID_U1NEGL,15.515387
ID_XMPWKP,13.650438
ID_1I9L04,9.829687
ID_0M2QHV,10.603498
ID_KITA52,8.600929
ID_KCSACO,8.170386
ID_02B9VP,17.605835
ID_1343OT,16.878288
ID_0WZYQT,17.82819
ID_DDIDHB,19.428333
ID_5JKHQ7,9.850661
ID_MHBYE0,7.231233
ID_5PYLRE,17.729628
ID_1YD0R5,8.808743
ID_RPCAXO,8.018633
ID_3GAKSD,6.789012
ID_TVJT8O,8.981107
ID_MZI6XA,8.943853
ID_I9GDTH,17.35817
ID_T4K6W5,12.025333
ID_8IYB3Y,9.50347
ID_8YQ2UD,9.809923
ID_SOYB1Y,7.83275
ID_TFVK4S,8.915023
ID_TNG9N9,14.764455
ID_7EJSOR,7.6352253
ID_XFTSFR,9.711275
ID_CCY0V0,9.673382
ID_JSEQ8Q,8.3567
ID_L5H68C,8.616536
ID_GAAX83,17.738089
ID_WPM54L,10.117667
ID_JNA4T9,10.162328
ID_M232IE,11.312579
ID_WPRX1R,15.10074
ID_XERMI1,15.908908
ID_P2WV3O,24.41311
ID_6W1AH4,16.987516
ID_1YT6MU,11.995604
ID_BQK1M3,15.725559
ID_WYM79Z,12.546744
ID_E6K909,9.665559
ID_64A9OC,15.024002
ID_DE96QJ,15.491669
ID_M032TY,11.96106
ID_OGS5OH,10.50415
ID_A84V03,10.492586
ID_HYMJDV,10.241967
ID_OOYG3R,18.296274
ID_F3Z79Q,13.194664
ID_GSXI9Y,8.365542
ID_KOB3ZM,9.866806
ID_595WX1,8.776466
ID_G0BRSN,9.156925
ID_UVO2RK,13.114159
ID_N9FNVM,11.166937
ID_QSQ5WZ,8.829995
ID_R39CZU,10.6813
ID_V8KCM2,9.623022
ID_XVTX2A,11.062901
ID_YKZ1CY,16.4647
ID_XPXEJY,8.330592
ID_NOG3OY,7.135084
ID_AP15VO,9.3983965
ID_EY7D8F,7.547358
ID_9HS5AU,9.696664
ID_PEW8W3,14.943851
ID_ZVEQ52,10.934643
ID_KQS49S,12.097664
ID_MHNY2K,13.363619
ID_9VO42X,8.871783
ID_NEMQ9C,6.593525
ID_JYU33Q,13.072408
ID_ZQ5YMD,11.366479
ID_CRUIJR,10.9332695
ID_09XVC7,13.26081
ID_EOBGHX,9.262678
ID_4P3T7W,10.480233
ID_VX1DKA,15.523853
ID_8CBYPZ,9.539166
ID_7KRWKR,10.785077
ID_G37VMC,13.108753
ID_MU61DY,10.302019
ID_F6KQ0N,8.561034
ID_SDV9VL,16.151077
ID_Q3O4F6,10.171954
ID_DY7S9B,8.272884
ID_IXZH4Q,5.878932
ID_98X1AN,7.6637626
ID_GLZK6Q,8.918794
ID_EK9VAF,17.628227
ID_HH2U01,7.6772747
ID_6ER104,8.9523
ID_YOB82P,9.626746
ID_FU2VH8,7.2983766
ID_P957HJ,7.604181
ID_5UNUMJ,12.579426
ID_43N7JT,7.419679
ID_D76161,10.398468
ID_JCOOW3,10.887437
ID_5KL77Z,6.6181097
ID_GYBBF9,8.182153
ID_SK8NOT,13.187027
ID_RRAGBQ,7.181079
ID_QPMZ56,8.440873
ID_S715FU,6.953067
ID_7MSB9R,6.7938027
ID_TDMC24,8.855815
ID_NKBD5U,10.430269
ID_A9SOG1,3.2227504
ID_LZOM3M,10.63232
ID_NIR9K8,8.712067
ID_9AKX8U,6.6889734
ID_NOVOT5,6.3207164
ID_VUTW7B,9.88395
ID_K6VHN3,4.8376193
ID_A4ITAV,4.9174623
ID_4A0E35,10.616328
ID_FPOX1F,5.59513
ID_QSE8RI,10.198745
ID_XS25IH,13.552044
ID_X1R30Z,8.246659
ID_D5FJT1,10.271375
ID_ED458I,17.944872
ID_W7VAF8,9.326121
ID_VVAZE1,9.438598
ID_F9DHE5,13.434962
ID_D9ZDCY,6.846658
ID_P1NI77,6.8520675
ID_VRXTQW,9.5670805
ID_NBGLLM,6.7479773
ID_OHBXR8,9.150777
ID_HXFBN6,17.38591
ID_YQ95O5,10.85169
ID_X70C0F,10.340878
ID_98AN9R,11.564728
ID_IM3MZQ,13.811937
ID_S4SYU9,10.506263
ID_7RKFPD,20.27561
ID_SQ7AAV,21.210798
ID_VGFB1N,9.252247
ID_RWA32Y,10.858421
ID_HOZ24C,7.156293
ID_9GT2NW,7.6335955
ID_DAYJJO,13.749588
ID_A51CUA,10.461551
ID_XWU1OL,9.187875
ID_Z7MPRA,8.627228
ID_TE7LYF,5.8941603
ID_NUFSHD,9.401583
ID_MBOYZ1,17.039711
ID_IEJ0JB,7.0429587
ID_LBSMQH,10.527129
ID_W18Z1F,7.3370037
ID_I98D34,7.809001
ID_7YWB1C,9.631363
ID_71JU80,13.427172
ID_S14PWM,8.165147
ID_W9KMHZ,10.76805
ID_ETPTQF,9.036583
ID_O5VEW9,8.405198
ID_W8LIVI,10.593094
ID_42TK9Y,16.440084
ID_5UCBSM,9.24565
ID_LPW6PH,10.96572
ID_HDNCTI,9.391291
ID_3W8QZG,10.34819
ID_37AW5U,9.222907
ID_13O1MU,15.49679
ID_JH4GVV,9.154783
ID_X4IK6R,12.7933855
ID_NOU3F0,9.594558
ID_GFYBM3,11.508953
ID_GWM3YX,9.929639
ID_95B63Y,16.822617
ID_4IP5PG,7.269141
ID_S63YHP,11.658881
ID_63XGS1,7.963414
ID_ZA4Y1A,7.964936
ID_U00OFW,9.864131
ID_GAJ6D1,14.00737
